brochure_dokumen_url,id,iklan,lesen_records,lat,lng,lokasi,nama,pemaju_alamat_daftar,pemaju_alamat_perniagaan,pemaju_alamat_web,pemaju_bilanganProjek,pemaju_emel,pemaju_kod_pemaju,pemaju_latest_lesen_no_lesenpermit,pemaju_latest_lesen_tarikh_luput,pemaju_latest_lesen_tarikh_mula,pemaju_mempunyaiKesalahan,pemaju_nama,pemaju_statusPemaju,pemaju_telefon,pemaju_telefon2,pjb_jenis,pjb_pindaanTempohSerahKosong,pjb_serahKosongBaharuIkutPjbPertama,pjb_serahKosongIkutPjb,pjb_tarikhPjbPertama,pjb_tempohAsal,pjb_tempohPembinaanBaharu,pjb_tempohTambahanDiluluskan,projek_daerah,projek_kod_projek,projek_nama,projek_negeri,projek_permitMula,projek_permitNo,projek_permitTamat,status_keseluruhan,status_maklumatPembangunan,status_nota,status_rows,unitSummary_bilik,unitSummary_bilikAir,unitSummary_keluasan,unitSummary_unit
https://hims.kpkt.gov.my/files/19224/P45/temp-P45-20251111-VnLj0DmJj6/IKLAN_BROSUR_01.pdf,19224-1,"[{""src"": ""https://hims.kpkt.gov.my/files/19224/P45/temp-P45-20251111-VnLj0DmJj6/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""19224-1/11-2025/0827(R)-(S)"", ""mula"": ""23 Nov 2024"", ""tamat"": ""22 Nov 2025"", ""tempoh"": ""12 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""19224-1/11-2024/1526(R)-(S)"", ""mula"": ""23 Nov 2023"", ""tamat"": ""22 Nov 2024"", ""tempoh"": ""12 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""19224-1/11-2023/0135(R)-(S)"", ""mula"": ""23 Nov 2022"", ""tamat"": ""22 Nov 2023"", ""tempoh"": ""12 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""19224-1/11-2022/03226(A)-(S)"", ""mula"": ""23 Nov 2021"", ""tamat"": ""22 Nov 2022"", ""tempoh"": ""12 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""19224-1/11-2022/03226(P)"", ""mula"": ""23 Nov 2021"", ""tamat"": ""22 Nov 2022"", ""tempoh"": ""12 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""19224-1/11-2021/03392(P)"", ""mula"": ""23 Nov 2020"", ""tamat"": ""22 Nov 2021"", ""tempoh"": ""12 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""19224-1/11-2020/03105(P)"", ""mula"": ""23 Nov 2019"", ""tamat"": ""22 Nov 2020"", ""tempoh"": ""12 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""19224-1/11-2019/0980(P)"", ""mula"": ""23 Nov 2017"", ""tamat"": ""22 Nov 2019"", ""tempoh"": ""24 bulan"", ""is_latest"": false, ""status"": ""Tamat""}]",3.146611,101.663083,"Kuala Lumpur, WP Kuala Lumpur",PAVILION DAMANSARA HEIGHTS,"Unit 6-3a, Level 6,, Pavilion Tower,, 75 Jalan Raja Chulan,, 50200, Kuala Lumpur, Wp Kuala Lumpur","Unit 6-3a, Level 6, ,  Pavilion Tower 75,, Jalan Raja Chulan,, 50200, Kuala Lumpur, Wp Kuala Lumpur",paviliondamansaraheights.com,1,issac.lim@1pavilion.com,19224,19224/11-2027/1409(A),22/11/2027,23/11/2022,,IMPIAN EKSPRESI SDN. BHD.,Aktif,0321438089,0125344815,Jadual H,Ya,6-May-25,6-Dec-20,6-Dec-17,36 Bulan,89 Bulan,53 Bulan,Kuala Lumpur,19224-1,Pavilion Damansara Heights,Wp Kuala Lumpur,23/11/2025,19224-1/11-2026/0931(R)-(S),22/11/2026,Lancar,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Pangsapuri Servis"", ""tingkat"": ""54"", ""bilik"": ""1, 2, 3, 12"", ""tandas"": ""1, 2, 3, 4"", ""keluasan"": ""0 - 57"", ""unit"": 568, ""hargaMin"": ""1,042,360.00"", ""hargaMax"": ""15,852,000.00"", ""peratus"": ""92.13"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}, {""jenis"": ""Pangsapuri Servis"", ""tingkat"": ""54"", ""bilik"": ""1, 2, 3"", ""tandas"": ""1, 2, 3"", ""keluasan"": ""0 - 56"", ""unit"": 581, ""hargaMin"": ""1,022,000.00"", ""hargaMax"": ""15,497,000.00"", ""peratus"": ""100.00"", ""komponen"": ""Siap Dengan CCC"", ""ccc"": ""30/05/2025"", ""vp"": ""16/06/2025""}, {""jenis"": ""Pangsapuri Servis"", ""tingkat"": ""47"", ""bilik"": ""3, 4"", ""tandas"": ""3, 4"", ""keluasan"": ""0 - 214"", ""unit"": 165, ""hargaMin"": ""3,759,060.00"", ""hargaMax"": ""23,760,000.00"", ""peratus"": ""100.00"", ""komponen"": ""Siap Dengan CCC"", ""ccc"": ""22/11/2024"", ""vp"": ""12/12/2024""}]","3, 4","3, 4",0ï¿½214 mps,1314
https://hims.kpkt.gov.my/files/30134/P45/P45-20250815-00016944/IKLAN_BROSUR_01.pdf,30134-1,"[{""src"": ""https://hims.kpkt.gov.my/files/30134/P45/P45-20250815-00016944/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""30134-1/05-2026/0629(A)-(S)"", ""mula"": ""01 Jun 2023"", ""tamat"": ""31 May 2026"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Aktif""}, {""no"": ""30134-1/05-2026/0629(N)-(S)"", ""mula"": ""01 Jun 2023"", ""tamat"": ""31 May 2026"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Tidak Aktif""}]",3.169537,101.658392,"Kuala Lumpur, WP Kuala Lumpur",PAVILION MONT KIARA,"B-30-01, The Ascent, Paradigm, No. 1, Jalan Ss7/26a, Kelana Jaya, 47301, Petaling , Selangor","No. 63, Lorong Batu Nilam 1a, Bandar Bukit Tinggi, 41200, Klang, Selangor",,1,irene.yuon@wct.my,30134,30134/07-2027/0133(A),26/7/2027,27/7/2022,Ada Kesalahan,KEKAL KIRANA SDN. BHD.,Aktif,0778878080,,Jadual H,Ya,3-Aug-27,3-Aug-26,3-Aug-23,36 Bulan,48 Bulan,12 Bulan,Kuala Lumpur,30134-1,Pavilion Mont Kiara,Wp Kuala Lumpur,1/6/2023,30134-1/05-2026/0629(A)-(S),31/5/2026,Lewat,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Rumah Pangsa/Kondo"", ""tingkat"": ""27"", ""bilik"": ""2, 3"", ""tandas"": ""2, 3"", ""keluasan"": ""0"", ""unit"": 192, ""hargaMin"": ""1,466,000.00"", ""hargaMax"": ""4,031,000.00"", ""peratus"": ""49.95"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}, {""jenis"": ""Rumah Pangsa/Kondo"", ""tingkat"": ""28"", ""bilik"": ""3, 4"", ""tandas"": ""4, 5"", ""keluasan"": ""0"", ""unit"": 144, ""hargaMin"": ""2,937,000.00"", ""hargaMax"": ""10,496,000.00"", ""peratus"": ""30.31"", ""komponen"": ""Lewat"", ""ccc"": ""-"", ""vp"": ""-""}, {""jenis"": ""Rumah Pangsa/Kondo"", ""tingkat"": ""4"", ""bilik"": ""5, 6"", ""tandas"": ""5, 7"", ""keluasan"": ""0"", ""unit"": 5, ""hargaMin"": ""12,109,500.00"", ""hargaMax"": ""12,255,750.00"", ""peratus"": ""20.00"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}]","5, 6","5, 7",0 mps,341
https://hims.kpkt.gov.my/files/30514/30514-1/IKLAN_BROSUR_01.pdf,30514-1,"[{""src"": ""https://hims.kpkt.gov.my/files/30514/30514-1/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]",[],3.171712,101.619776,"Kuala Lumpur, WP Kuala Lumpur",PENCHALA 188 RESIDENCY,"25-2, Jalan Pju 1/42a, Dataran Prima, 47301, Petaling , Selangor","No. 17, Jalan Setiakasih 5, Bukit Damansara, 50490, Kuala Lumpur, Wp Kuala Lumpur",,1,nurhani@gdparchitects.com,30514,30514/07-2028/0191(A),23/7/2028,24/7/2023,,GDP X PROPERTIES SDN. BHD.,Aktif,0320959500,0196645133,Jadual H,Tidak,-,30-May-27,30-May-24,36 Bulan,-,-,Kuala Lumpur,30514-1,Penchala 188 Residency,Wp Kuala Lumpur,20/5/2024,30514-1/05-2027/0436(N)-(S),19/5/2027,Lancar,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Rumah Pangsa/Kondo"", ""tingkat"": ""31"", ""bilik"": ""2, 3, 5"", ""tandas"": ""1, 2, 5"", ""keluasan"": ""0"", ""unit"": 188, ""hargaMin"": ""300,000.00"", ""hargaMax"": ""1,800,000.00"", ""peratus"": ""31.01"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}]","2, 3, 5","1, 2, 5",0 mps,188
https://hims.kpkt.gov.my/files/30951/30951-1/IKLAN_BROSUR_01.pdf,30951-1,"[{""src"": ""https://hims.kpkt.gov.my/files/30951/30951-1/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]",[],3.08781,101.718283,"Kuala Lumpur, WP Kuala Lumpur",PERUMAHAN PENJAWAT AWAM MALAYSIA(PPAM) BANDAR TUN RAZAK,"A-301, Block A, Kelana Square,, No. 17, Jalan Ss7/26,, 47301, Selangor","No.5, Jalan  51a/225, 46100, Petaling , Selangor",,1,info@rimbunpurnama.my,30951,30951/01-2030/0007(N),12/1/2030,13/1/2025,,RIMBUN PURNAMA SDN. BHD.,Aktif,0379548111,,Jadual H,Ya,-,-,-,36 Bulan,-,-,Kuala Lumpur,30951-1,Perumahan Penjawat Awam Malaysia(ppam) Bandar Tun Razak,Wp Kuala Lumpur,25/6/2025,30951-1/06-2028/0502(N)-(S),24/6/2028,Belum Mula,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Rumah Pangsa/Kondo"", ""tingkat"": ""40"", ""bilik"": ""3"", ""tandas"": ""2"", ""keluasan"": ""0"", ""unit"": 500, ""hargaMin"": ""245,000.00"", ""hargaMax"": ""245,000.00"", ""peratus"": ""0.00"", ""komponen"": ""Belum Mula"", ""ccc"": ""-"", ""vp"": ""-""}]",3,2,0 mps,500
https://hims.kpkt.gov.my/files/13965/P45/P45-20250828-00017062/IKLAN_BROSUR_01.pdf,13965-1,"[{""src"": ""https://hims.kpkt.gov.my/files/13965/P45/P45-20250828-00017062/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""13965-1/08-2025/0605(R)-(S)"", ""mula"": ""16 Aug 2024"", ""tamat"": ""15 Aug 2025"", ""tempoh"": ""12 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""13965-1/08-2024/1235(A)-(S)"", ""mula"": ""16 Aug 2023"", ""tamat"": ""15 Aug 2024"", ""tempoh"": ""12 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""13965-1/08-2024/1235(R)-(S)"", ""mula"": ""16 Aug 2023"", ""tamat"": ""15 Aug 2024"", ""tempoh"": ""12 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""13965-1/08-2023/0074(R)-(S)"", ""mula"": ""16 Aug 2022"", ""tamat"": ""15 Aug 2023"", ""tempoh"": ""12 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""13965-1/08-2022/02548(P)"", ""mula"": ""16 Aug 2021"", ""tamat"": ""15 Aug 2022"", ""tempoh"": ""12 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""13965-1/06-2021/02387(P)"", ""mula"": ""16 Jun 2020"", ""tamat"": ""15 Jun 2021"", ""tempoh"": ""12 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""13965-1/05-2020/01836(P)"", ""mula"": ""02 May 2019"", ""tamat"": ""01 May 2020"", ""tempoh"": ""12 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""13965-1/05-2019/01873(P)"", ""mula"": ""02 May 2018"", ""tamat"": ""01 May 2019"", ""tempoh"": ""12 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""13965-1/04-2017/0331(P)"", ""mula"": ""22 Apr 2015"", ""tamat"": ""21 Apr 2017"", ""tempoh"": ""24 bulan"", ""is_latest"": false, ""status"": ""Tamat""}]",3.163517,101.734608,"Kuala Lumpur, WP Kuala Lumpur",PICASSO RESIDENCE,"E-2-8, Pacific Place Commercial Centre,, Jalan Pju 1a/4a, Ara Damansara,, 47301, Petaling , Selangor","Unit 4.02, Level 4, Blok A, Plaza Damansara, Bukit Damansara, 50490, Kuala Lumpur, Wp Kuala Lumpur",,1,dinochun@picassoresidence.com.my,13965,13965/08-2028/0446(R),15/8/2028,16/8/2025,Ada Kesalahan,PREMIER DE MUARA SDN. BHD.,Aktif,0123356044,,Jadual H,Ya,27-Apr-27,27-Apr-26,27-Apr-23,36 Bulan,48 Bulan,12 Bulan,Kuala Lumpur,13965-1,Picasso Residence,Wp Kuala Lumpur,16/8/2025,13965-1/08-2026/0794(R)-(S),15/8/2026,Lancar,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Rumah Pangsa/Kondo"", ""tingkat"": ""38"", ""bilik"": ""3, 4, 5"", ""tandas"": ""2, 3, 4, 5"", ""keluasan"": ""0"", ""unit"": 472, ""hargaMin"": ""1,150,260.00"", ""hargaMax"": ""3,980,200.00"", ""peratus"": ""97.50"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}]","3, 4, 5","2, 3, 4, 5",0 mps,472
https://hims.kpkt.gov.my/files/30272/P45/P45-20251117-00017710/IKLAN_BROSUR_01.pdf,30272-1,"[{""src"": ""https://hims.kpkt.gov.my/files/30272/P45/P45-20251117-00017710/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""30272-1/04-2026/0401(N)-(S)"", ""mula"": ""04 Apr 2023"", ""tamat"": ""03 Apr 2026"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Aktif""}]",3.123144,101.679036,"Kuala Lumpur, WP Kuala Lumpur",PPAM,"B28-g, Block Bougainvillea, 10 Boulevard, Lebuhraya Sprint, 47400, Petaling , Selangor","B28-g, Block Bougainvillea, 10 Boulevard, Lebuhraya Sprint, 47400, Petaling , Selangor",,1,asma.ayob@dmiagrp.com,30272,30272/11-2027/0271(A),2/11/2027,3/11/2022,,SILVER FIELD LAND SDN. BHD.,Aktif,0377261189,,Jadual H,Tidak,-,-,-,36 Bulan,-,-,Kuala Lumpur,30272-1,Ppam,Wp Kuala Lumpur,4/4/2023,30272-1/04-2026/0401(A)-(S),3/4/2026,Lancar,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Rumah Pangsa/Kondo"", ""tingkat"": ""39"", ""bilik"": 0, ""tandas"": 0, ""keluasan"": ""0"", ""unit"": 365, ""hargaMin"": ""150,000.00"", ""hargaMax"": ""150,000.00"", ""peratus"": ""20.00"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}, {""jenis"": ""Rumah Pangsa/Kondo"", ""tingkat"": ""42"", ""bilik"": ""3"", ""tandas"": ""2"", ""keluasan"": ""0"", ""unit"": 548, ""hargaMin"": ""90,000.00"", ""hargaMax"": ""300,000.00"", ""peratus"": ""20.00"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}]",3,2,0 mps,913
https://hims.kpkt.gov.my/files/20151/P45/P45-20250812-00016890/IKLAN_BROSUR_01.pdf,20151-1,"[{""src"": ""https://hims.kpkt.gov.my/files/20151/P45/P45-20250812-00016890/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""20151-1/08-2025/0586(R)-(S)"", ""mula"": ""19 Aug 2024"", ""tamat"": ""18 Aug 2025"", ""tempoh"": ""12 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""20151-1/08-2024/1263(R)-(S)"", ""mula"": ""19 Aug 2023"", ""tamat"": ""18 Aug 2024"", ""tempoh"": ""12 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""20151-1/08-2023/0617(A)-(S)"", ""mula"": ""19 Aug 2021"", ""tamat"": ""18 Aug 2023"", ""tempoh"": ""24 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""20151-1/08-2023/0617(P)"", ""mula"": ""19 Aug 2021"", ""tamat"": ""18 Aug 2023"", ""tempoh"": ""24 bulan"", ""is_latest"": false, ""status"": ""Tamat""}]",3.158015,101.662884,"Kuala Lumpur, WP Kuala Lumpur",RESIDENSI 18 TERUNTUNG,"C-34-01, Menara Vista Petaling, No. 137, Jalan Puchong, 58200, Kuala Lumpur, Wp Kuala Lumpur","C-34-01, Menara Vista Petaling,, No. 137, Jalan Puchong,, 58200, Kuala Lumpur, Wp Kuala Lumpur",,1,sharifah@easternandoriental.com,20151,20151/08-2028/1079(A),18/8/2028,19/8/2023,,DAMANSARA PEAK SDN. BHD.,Aktif,0386828220,,Jadual H,Ya,25-Jan-26,25-Jan-25,25-Jan-22,36 Bulan,48 Bulan,12 Bulan,Kuala Lumpur,20151-1,Residensi 18 Teruntung,Wp Kuala Lumpur,19/8/2025,20151-1/08-2026/0706(R)-(S),18/8/2026,Lancar,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Rumah Pangsa/Kondo"", ""tingkat"": ""3"", ""bilik"": ""5, 6"", ""tandas"": ""4, 5, 6"", ""keluasan"": ""0"", ""unit"": 54, ""hargaMin"": ""6,578,000.00"", ""hargaMax"": ""9,933,000.00"", ""peratus"": ""97.50"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}]","5, 6","4, 5, 6",0 mps,54
https://hims.kpkt.gov.my/files/30624/30624-1/IKLAN_BROSUR_01.pdf,30624-1,"[{""src"": ""https://hims.kpkt.gov.my/files/30624/30624-1/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]",[],3.121838,101.68469,"Kuala Lumpur, WP Kuala Lumpur",RESIDENSI AETAS SEPUTEH,"Lot C-02, Level 2, Skypark @ One City,, Jalan Usj 25/1,, 47650, Petaling , Selangor","Lot C-02, Level 2, Skypark @ One City, Jalan Usj 25/1, 47650, Petaling , Selangor",www.avaland.com.my,1,suchen@avaland.com.my,30624,30624/11-2028/0299(A),20/11/2028,21/11/2023,,ARDENT RESIDENCE SDN. BHD.,Aktif,0358789061,0162038118,Jadual H,Ya,12-Aug-28,12-Jun-27,12-Jun-24,36 Bulan,50 Bulan,14 Bulan,Kuala Lumpur,30624-1,Residensi Aetas Seputeh,Wp Kuala Lumpur,7/6/2024,30624-1/06-2027/0495(N)-(S),6/6/2027,Lancar,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Rumah Pangsa/Kondo"", ""tingkat"": ""46"", ""bilik"": ""4, 5"", ""tandas"": ""4, 5"", ""keluasan"": ""0"", ""unit"": 70, ""hargaMin"": ""4,152,800.00"", ""hargaMax"": ""16,667,800.00"", ""peratus"": ""20.00"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}, {""jenis"": ""Rumah Pangsa/Kondo"", ""tingkat"": ""38"", ""bilik"": ""4, 5"", ""tandas"": ""4, 5"", ""keluasan"": ""0"", ""unit"": 56, ""hargaMin"": ""3,919,800.00"", ""hargaMax"": ""8,267,800.00"", ""peratus"": ""20.00"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}]","4, 5","4, 5",0 mps,126
https://hims.kpkt.gov.my/files/19873/19873-2/IKLAN_BROSUR_01.pdf,19873-2,"[{""src"": ""https://hims.kpkt.gov.my/files/19873/19873-2/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]",[],3.129095,101.708355,"Kuala Lumpur, WP Kuala Lumpur",RESIDENSI AKASIA RAYA,"Tingkat 15, Blok Menara, Kompleks Pertama, Jalan Tuanku Abdul Rahman, 50100, Kuala Lumpur, Wp Kuala Lumpur","No.14, Jalan Suarasa 8/4,, Bandar Tun Hussein Onn,, 43200, Hulu Langat, Selangor",,2,AzharY@udanet.com,19873,19873/02-2028/0210(A),8/2/2028,9/2/2023,,UDA ACCORD DEVELOPMENT SDN. BHD.,Aktif,0390746188,0327308500,Jadual H,Ya,19-Apr-29,19-Apr-28,19-Apr-25,36 Bulan,48 Bulan,12 Bulan,Kuala Lumpur,19873-2,Residensi Akasia Raya,Wp Kuala Lumpur,30/8/2024,19873-2/08-2027/0779(N)-(S),29/8/2027,Lancar,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Rumah Pangsa/Kondo"", ""tingkat"": ""45"", ""bilik"": ""3"", ""tandas"": ""2, 3"", ""keluasan"": ""0"", ""unit"": 702, ""hargaMin"": ""300,000.00"", ""hargaMax"": ""300,000.00"", ""peratus"": ""16.99"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}]",3,"2, 3",0 mps,702
https://hims.kpkt.gov.my/files/30609/P45/P45-20241204-00014108/IKLAN_BROSUR_01.pdf,30609-1,"[{""src"": ""https://hims.kpkt.gov.my/files/30609/P45/P45-20241204-00014108/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""30609-1/09-2027/0824(N)-(S)"", ""mula"": ""09 Sep 2024"", ""tamat"": ""08 Sep 2027"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Aktif""}]",3.194867,101.663434,"Kuala Lumpur, WP Kuala Lumpur",RESIDENSI ALAMANDA KEPONG,"B-11-10, Level 11,, Megan Avenue Ii,, Jalan Yap Kwan Seng,, 50450, Kuala Lumpur, Wp Kuala Lumpur","B-11-5, Megan Avenue Ii, No. 12, Jalan Yap Kwan Seng, 50450, Kuala Lumpur, Wp Kuala Lumpur",,1,peizhe.chua@franky.com.my,30609,30609/11-2028/0284(N),2/11/2028,3/11/2023,,CEMERLANG POSITIF SDN. BHD.,Aktif,0321663936,0109613130,Jadual H,Ya,-,-,-,36 Bulan,-,-,Kuala Lumpur,30609-1,Residensi Alamanda Kepong,Wp Kuala Lumpur,9/9/2024,30609-1/09-2027/0824(A)-(S),8/9/2027,Lancar,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Rumah Pangsa/Kondo"", ""tingkat"": ""34"", ""bilik"": ""3"", ""tandas"": ""2"", ""keluasan"": ""0"", ""unit"": 400, ""hargaMin"": ""300,000.00"", ""hargaMax"": ""300,000.00"", ""peratus"": ""20.00"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}]",3,2,0 mps,400
https://hims.kpkt.gov.my/files/30366/30366-1/IKLAN_BROSUR_01.pdf,30366-1,"[{""src"": ""https://hims.kpkt.gov.my/files/30366/30366-1/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""30366-1/07-2026/0822(A)-(S)"", ""mula"": ""18 Jul 2023"", ""tamat"": ""17 Jul 2026"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Aktif""}, {""no"": ""30366-1/07-2026/0822(N)-(S)"", ""mula"": ""18 Jul 2023"", ""tamat"": ""17 Jul 2026"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Tidak Aktif""}]",3.083676,101.698206,"Kuala Lumpur, WP Kuala Lumpur",RESIDENSI AMBIEN,"123b, Jalan 25, Taman Melaka Raya, 75000, Melaka Tengah, Melaka","Menara Faithview, No. 21, Jalan K/l 3/15, Taman Kota Laksamana Sek 3, 75200, Melaka Tengah, Melaka",www.faithview-dev.com,1,annabellelim@faithview-dev.com,30366,30366/02-2028/0043(A),12/2/2028,13/2/2023,Ada Kesalahan,FAITHVIEW RESOURCES SDN. BHD.,Aktif,062860888,0127020199,Jadual H,Ya,16-Oct-27,16-Oct-26,16-Oct-23,36 Bulan,48 Bulan,12 Bulan,Kuala Lumpur,30366-1,Residensi Ambien,Wp Kuala Lumpur,18/7/2023,30366-1/07-2026/0822(A)-(S),17/7/2026,Lancar,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Pangsapuri Servis"", ""tingkat"": ""25"", ""bilik"": ""2, 3, 4"", ""tandas"": ""2, 3"", ""keluasan"": ""0"", ""unit"": 482, ""hargaMin"": ""448,230.00"", ""hargaMax"": ""866,400.00"", ""peratus"": ""30.75"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}]","2, 3, 4","2, 3",0 mps,482
https://hims.kpkt.gov.my/files/30485/30485-1/IKLAN_BROSUR_01.pdf,30485-1,"[{""src"": ""https://hims.kpkt.gov.my/files/30485/30485-1/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]",[],3.231983,101.664736,"Kuala Lumpur, WP Kuala Lumpur",RESIDENSI AMIRA,"Suite 1712 17th Floor, Plaza Permata Jalan Kampar, 50400, Kuala Lumpur, Wp Kuala Lumpur","No. 1-g, Jalan Mahkota Residence 2, Bandar Mahkota Cheras, 43200, Hulu Langat, Selangor",,1,chsland8@gmail.com,30485,30485/06-2028/0162(A),19/6/2028,20/6/2023,,CHERAS HONG SOON LAND  SDN. BHD.,Aktif,0390109595,0123133909,Jadual H,Ya,15-Mar-28,15-Mar-27,15-Mar-24,36 Bulan,48 Bulan,12 Bulan,Kuala Lumpur,30485-1,Residensi Amira,Wp Kuala Lumpur,26/2/2024,30485-1/02-2027/0181(N)-(S),25/2/2027,Lancar,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Rumah Pangsa/Kondo"", ""tingkat"": ""35"", ""bilik"": ""2, 3, 4"", ""tandas"": ""2, 3"", ""keluasan"": ""0"", ""unit"": 690, ""hargaMin"": ""487,300.00"", ""hargaMax"": ""668,200.00"", ""peratus"": ""75.00"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}]","2, 3, 4","2, 3",0 mps,690
